"trait1","trait2","trait3","trait4"
0.0021391,0.00091607,0.13974,0.0025058
0.0054902,0.0023494,0.36013,0.006432
0.0037084,0.0015876,0.24214,0.0043437
0.0022657,0.00097054,0.14824,0.0026541
0.002273,0.00097368,0.14876,0.0026628
0.0022651,0.00097032,0.14821,0.0026535
0.0020664,0.00088481,0.13514,0.0024204
0.0024046,0.0010292,0.15728,0.0028164
0.0039621,0.001696,0.25857,0.0046411
0.0020467,0.00087621,0.13387,0.0023972
0.0020618,0.00088237,0.13477,0.0024149
0.0020884,0.00089395,0.13653,0.0024461
0.0054405,0.0023276,0.35448,0.0063721
0.0021874,0.0009364,0.14298,0.002562
0.005448,0.0023315,0.35511,0.0063808
0.0032776,0.0014026,0.214,0.0038386
0.0076655,0.0032887,0.49998,0.0089803
0.0033321,0.0014264,0.21748,0.0039025
0.004439,0.0018984,0.28958,0.0051992
0.002335,0.00099989,0.1526,0.0027352
0.002849,0.0012196,0.18611,0.0033369
0.0020471,0.00087615,0.13372,0.0023977
0.0021014,0.00089966,0.13737,0.0024616
0.0024638,0.0010547,0.16102,0.0028858
0.0026078,0.0011165,0.1704,0.0030548
0.0020514,0.00087865,0.13411,0.002403
0.0022679,0.00097092,0.14817,0.0026566
0.0034842,0.0014927,0.22759,0.0040814
0.0020681,0.00088589,0.13511,0.0024224
0.00221,0.00094614,0.14437,0.0025888
0.0029928,0.0012813,0.19571,0.003505
0.0023261,0.0009958,0.15212,0.0027246
0.0026826,0.0011487,0.17536,0.0031421
0.0021924,0.00093858,0.14322,0.002568
0.0020575,0.0008812,0.13431,0.00241
0.002056,0.0008808,0.1342,0.0024084
0.0031593,0.0013531,0.20636,0.0037009
0.0020725,0.00088773,0.13532,0.0024276
0.0021405,0.00091689,0.13991,0.0025073
0.0021107,0.00090412,0.13792,0.0024723
0.0032003,0.0013704,0.20943,0.0037488
0.0021366,0.00091475,0.13962,0.0025027
0.0028253,0.00121,0.18475,0.0033096
0.0021362,0.00091493,0.13967,0.0025022
0.0020624,0.00088326,0.1348,0.0024158
0.002627,0.0011247,0.1718,0.0030773
0.0020489,0.0008773,0.1339,0.0024
0.0047077,0.0020174,0.30759,0.0055145
0.0020689,0.00088556,0.13524,0.0024233
0.0020565,0.0008804,0.1344,0.0024089
0.0032551,0.0013949,0.21268,0.0038128
0.0047605,0.0020414,0.31075,0.005576
0.0020596,0.00088168,0.13451,0.0024124
0.0021035,0.00090056,0.13737,0.0024638
0.0034106,0.0014603,0.22293,0.0039954
0.0039261,0.0016802,0.25658,0.0045982
0.0036954,0.0015832,0.24173,0.0043287
0.0037018,0.0015858,0.24211,0.0043361
0.0022084,0.00094551,0.1443,0.0025866
0.0070061,0.0029964,0.45689,0.0082084
0.0021283,0.00091088,0.13914,0.0024929
0.0021161,0.00090604,0.13833,0.0024786
0.0021005,0.00089925,0.13728,0.0024602
0.0068808,0.0029438,0.45014,0.0080625
0.006779,0.0029009,0.44343,0.0079429
0.0041924,0.0017936,0.27428,0.0049108
0.0021179,0.00090635,0.13845,0.0024805
0.0025024,0.0010713,0.16353,0.0029309
0.0023836,0.0010202,0.1558,0.0027915
0.002083,0.00089172,0.13613,0.0024398
0.0035768,0.0015317,0.23386,0.0041891
0.0022318,0.00095547,0.146,0.0026143
0.0030973,0.0013262,0.20262,0.0036283
0.0044275,0.0018943,0.28952,0.0051862
0.0021174,0.00090675,0.13847,0.0024801
0.0026372,0.0011296,0.17242,0.0030887
0.0087204,0.0037258,0.56986,0.010212
0.0020728,0.0008874,0.13556,0.0024279
0.0088728,0.0037911,0.58027,0.010391
0.0044497,0.0019038,0.29087,0.0052122
0.0021719,0.00093042,0.14209,0.0025439
0.0020759,0.00088881,0.13575,0.0024315
0.0021081,0.00090285,0.13782,0.0024691
0.0024115,0.0010318,0.15774,0.0028249
0.0021675,0.0009285,0.14172,0.0025386
0.0020857,0.00089267,0.13636,0.002443
0.0021421,0.00091689,0.14014,0.0025091
0.0022413,0.00095928,0.14675,0.0026255
0.0021073,0.00090182,0.13784,0.0024685
0.0027062,0.0011592,0.17687,0.0031698
0.0037771,0.0016152,0.24688,0.0044242
0.0024455,0.0010473,0.16006,0.0028644
0.002463,0.0010543,0.16104,0.0028849
0.0021426,0.00091711,0.14002,0.0025097
0.0024059,0.0010297,0.15723,0.0028182
0.0020434,0.00087492,0.13348,0.0023935
0.0049057,0.0021,0.32012,0.0057469
0.002049,0.00087676,0.13398,0.0024
0.0020865,0.00089297,0.13645,0.0024439
0.0022332,0.00095629,0.14593,0.0026158
0.0022035,0.00094325,0.14411,0.0025809
0.0021224,0.00090831,0.13873,0.002486
0.0023642,0.0010123,0.15445,0.0027693
0.0021012,0.00089948,0.13747,0.0024614
0.0020462,0.00087593,0.13382,0.0023968
0.0029544,0.0012647,0.19309,0.0034606
0.0020951,0.00089664,0.13697,0.002454
0.0020878,0.00089351,0.13646,0.0024455
0.0027414,0.0011739,0.17928,0.0032112
0.0029924,0.0012801,0.19562,0.0035048
0.0027016,0.0011569,0.17655,0.0031646
0.002202,0.00094265,0.144,0.0025794
0.0033383,0.001429,0.21828,0.0039098
0.0021982,0.00094101,0.14375,0.002575
0.002612,0.0011185,0.17086,0.0030597
0.0022297,0.0009543,0.14581,0.0026119
0.002053,0.00087861,0.13415,0.0024045
0.0022362,0.00095721,0.14619,0.0026194
0.0020489,0.00087725,0.134,0.0024
0.0030592,0.00131,0.20018,0.0035834
0.0023389,0.0010015,0.15299,0.0027395
0.0023234,0.00099503,0.15183,0.0027216
0.0020673,0.00088511,0.13525,0.0024213
0.0022881,0.0009803,0.14959,0.0026801
0.0020801,0.00089067,0.13595,0.0024364
0.0026817,0.0011492,0.17557,0.0031409
0.0031123,0.0013329,0.20328,0.0036452
0.0020583,0.00088115,0.13452,0.002411
0.0020567,0.00088042,0.1344,0.0024091
0.043564,0.018507,2.8021,0.05092
0.0020614,0.00088283,0.13476,0.0024146
0.0021829,0.00093448,0.14269,0.0025571
0.0041229,0.0017636,0.27003,0.0048292
0.0023201,0.00099363,0.15174,0.0027178
0.0046244,0.0019783,0.30274,0.0054163
0.004913,0.0021005,0.32151,0.0057543
0.0046475,0.0019881,0.30425,0.0054433
0.0046283,0.0019799,0.30301,0.0054209
0.0045683,0.0019548,0.29896,0.0053505
0.0022417,0.00096002,0.14645,0.0026256
0.0074717,0.0031986,0.48642,0.0087491
0.0069075,0.0029559,0.45025,0.008088
0.0022385,0.00095891,0.14635,0.0026218
0.0021702,0.00092852,0.14171,0.0025418
0.0042646,0.0018255,0.27795,0.0049941
0.0020765,0.00088931,0.13569,0.0024323
0.0024555,0.0010515,0.16042,0.0028763
0.0024486,0.0010486,0.15996,0.0028681
0.0021826,0.00093487,0.14251,0.0025565
0.004012,0.0017163,0.26235,0.0046996
0.0038444,0.0016442,0.25128,0.0045033
0.0039311,0.0016815,0.25678,0.0046049
0.0020887,0.0008938,0.13646,0.0024464
0.014809,0.0063215,0.97276,0.017346
0.002076,0.00088808,0.13558,0.0024315
0.0038146,0.0016312,0.24929,0.0044683
0.0021228,0.00090867,0.13879,0.0024865
0.002256,0.00096576,0.14751,0.0026425
0.0026082,0.0011164,0.17054,0.0030548
0.0086571,0.0037018,0.56499,0.010143
0.0020711,0.00088631,0.13537,0.0024259
0.0031015,0.0013279,0.20305,0.0036329
0.0020759,0.00088869,0.13576,0.0024316
0.002054,0.00087916,0.1343,0.0024058
0.0039309,0.0016841,0.25672,0.0046041
0.0058038,0.0024794,0.3803,0.0067965
0.0020488,0.00087692,0.13393,0.0023998
0.0023244,0.00099548,0.15193,0.0027225
0.0036899,0.0015804,0.24101,0.0043215
0.0022556,0.00096571,0.14735,0.0026421
0.0020683,0.00088528,0.13528,0.0024226
0.0020776,0.00088959,0.13595,0.0024335
0.0020801,0.00089066,0.13611,0.0024364
0.0035136,0.0015043,0.22939,0.004115
0.0030592,0.0013098,0.1998,0.0035832
0.0020618,0.00088249,0.13482,0.002415
0.0020629,0.00088299,0.1349,0.0024163
0.002069,0.00088536,0.13536,0.0024235
0.0020942,0.00089655,0.13701,0.0024529
0.0021654,0.00092733,0.14151,0.0025363
0.0063469,0.0027149,0.41489,0.0074331
0.0021078,0.00090235,0.13784,0.0024689
0.0033533,0.0014351,0.21935,0.0039279
0.0020531,0.00087888,0.13425,0.0024049
0.0023319,0.00099792,0.15256,0.0027313
0.004102,0.0017562,0.26818,0.0048046
0.0028265,0.0012096,0.18461,0.0033109
0.0029788,0.0012754,0.19455,0.0034892
0.0036549,0.0015655,0.23888,0.0042813
0.0023973,0.0010266,0.15666,0.002808
0.0023969,0.0010264,0.15664,0.0028075
0.0044853,0.0019237,0.29299,0.0052536
0.0028566,0.0012233,0.1865,0.003346
0.0056436,0.0024151,0.36939,0.00661
0.0020957,0.00089702,0.13691,0.0024548
0.0029754,0.0012743,0.19426,0.003485
0.0030021,0.0012859,0.19591,0.0035163
0.0026023,0.0011147,0.16987,0.0030481
0.0023678,0.0010137,0.15459,0.0027735
0.0023843,0.0010208,0.15568,0.0027929
0.0033435,0.0014316,0.2188,0.0039164
0.0020462,0.00087606,0.13374,0.0023966
0.0028184,0.0012059,0.18451,0.0033014
0.002184,0.00093464,0.14271,0.002558
0.0024241,0.0010375,0.15846,0.0028393
0.0041669,0.0017829,0.27288,0.0048809
0.002166,0.0009274,0.14155,0.0025371
0.0020479,0.00087676,0.13389,0.0023989
0.0027967,0.0011967,0.18287,0.0032757
0.0021312,0.00091242,0.13924,0.0024962
0.0066335,0.0028388,0.43332,0.0077698
0.0026786,0.0011465,0.17503,0.0031375
0.0021225,0.00090881,0.13868,0.0024861
0.0043024,0.0018417,0.28149,0.005039
0.0025397,0.001087,0.16591,0.0029747
0.0020926,0.0008959,0.13671,0.0024511
0.0030291,0.0012962,0.19783,0.0035482
0.0042726,0.0018289,0.2796,0.005004
0.003249,0.0013906,0.21227,0.0038056
0.00254,0.001087,0.16586,0.0029751
0.0024118,0.0010321,0.15753,0.0028248
0.0024505,0.0010497,0.16017,0.0028703
0.0041897,0.001792,0.27415,0.0049071
0.0041866,0.0017907,0.27396,0.0049035
0.0021998,0.00094159,0.14384,0.0025766
0.002207,0.00094462,0.1443,0.0025851
0.0040941,0.001751,0.26798,0.0047952
0.0023159,0.00099138,0.15144,0.0027126
0.0023773,0.0010174,0.1554,0.0027847
0.0040879,0.0017484,0.26766,0.0047877
0.0020717,0.00088677,0.13532,0.0024266
0.0027952,0.0011962,0.18273,0.0032739
0.003324,0.001422,0.21754,0.0038933
0.0020469,0.00087649,0.13373,0.0023975
0.0028509,0.0012214,0.18625,0.0033396
0.0021864,0.00093613,0.14271,0.0025609
0.0025655,0.0010985,0.16759,0.0030051
0.0020473,0.00087656,0.13387,0.0023979
0.0020542,0.00087965,0.13426,0.002406
0.0034237,0.0014656,0.22384,0.0040098
0.0023183,0.00099276,0.15156,0.0027155
0.0021148,0.00090522,0.13826,0.0024771
0.0023159,0.00099174,0.15139,0.0027128
0.0023165,0.00099197,0.15143,0.0027134
0.0020705,0.00088649,0.13528,0.0024252
0.012434,0.0053261,0.81216,0.014566
0.0022976,0.00098325,0.15031,0.0026912
0.0027729,0.0011878,0.18092,0.0032481
0.0033709,0.0014437,0.22047,0.0039484
0.002202,0.0009431,0.14396,0.0025792
0.02017,0.008633,1.2978,0.023625
0.0020499,0.00087738,0.13405,0.0024011
0.0020623,0.00088272,0.13482,0.0024156
0.0020503,0.00087753,0.13413,0.0024016
0.0020627,0.00088274,0.13477,0.002416
0.0022731,0.00097309,0.14856,0.0026624
0.0031807,0.001362,0.20774,0.0037259
0.0020862,0.00089275,0.13632,0.0024436
0.0028228,0.0012082,0.1845,0.0033066
0.0031867,0.0013645,0.20813,0.0037329
0.0045657,0.0019569,0.29802,0.0053476
0.0033993,0.0014556,0.22179,0.0039813
0.0039643,0.0016976,0.25866,0.0046432
0.0024571,0.0010516,0.16063,0.0028779
0.0027487,0.001177,0.1796,0.0032193
0.0022223,0.00095129,0.14532,0.002603
0.00256,0.0010957,0.16736,0.0029987
0.0023849,0.0010207,0.15595,0.0027934
0.0020951,0.00089711,0.13701,0.0024541
0.0020917,0.00089562,0.13679,0.0024501
0.0033255,0.0014231,0.21744,0.0038957
0.0021124,0.00090475,0.13808,0.0024743
0.0032116,0.0013744,0.2101,0.0037622
0.0021389,0.0009156,0.13983,0.0025052
0.0028279,0.0012103,0.18497,0.0033127
0.0024258,0.0010389,0.15844,0.0028415
0.0040517,0.0017353,0.26466,0.0047459
0.0028019,0.0011994,0.1829,0.0032819
0.0022355,0.00095701,0.14601,0.0026183
0.0023117,0.00098985,0.15107,0.0027078
0.0020515,0.0008779,0.13409,0.0024029
0.0035722,0.0015298,0.2334,0.0041843
0.0026524,0.0011352,0.17327,0.0031069
0.0024462,0.0010475,0.15989,0.0028652
0.0023311,0.00099818,0.15243,0.0027306
0.0022149,0.00094855,0.14477,0.0025943
0.0025001,0.0010702,0.16344,0.0029284
0.0051057,0.0021872,0.33367,0.0059809
0.0023592,0.0010097,0.1543,0.0027634
0.002069,0.00088556,0.13528,0.0024235
0.0022497,0.00096325,0.14712,0.002635
0.0036345,0.0015549,0.23797,0.004257
0.0021039,0.00090097,0.13753,0.0024642
0.0022845,0.00097836,0.14944,0.0026759
0.0023359,0.0010002,0.15284,0.0027361
0.0022084,0.00094588,0.14441,0.0025866
0.0025189,0.0010785,0.16478,0.0029505
0.0021195,0.00090754,0.13857,0.0024824
0.0037512,0.0016045,0.24575,0.0043937
0.0021476,0.00091962,0.14048,0.0025157
0.0023495,0.0010055,0.15368,0.002752
0.0021638,0.00092633,0.14151,0.0025347
0.0021039,0.0009008,0.13763,0.0024646
0.002411,0.0010326,0.15762,0.0028242
0.00352,0.0015055,0.23023,0.0041228
0.011008,0.0047178,0.71845,0.012899
0.0020526,0.00087883,0.13408,0.0024043
0.0022654,0.00097018,0.1481,0.0026536
0.0020714,0.0008872,0.13555,0.0024263
0.0021505,0.0009209,0.14061,0.0025191
0.0022217,0.00095138,0.14518,0.0026024
0.0026399,0.0011302,0.1726,0.003092
0.0021416,0.00091703,0.13999,0.0025086
0.0021938,0.00093939,0.14339,0.0025698
0.002511,0.0010747,0.16418,0.0029411
0.0020977,0.00089781,0.13715,0.002457
0.0021425,0.00091699,0.1401,0.0025095
0.0053283,0.0022795,0.34898,0.0062402
0.0033623,0.0014404,0.21975,0.0039387
0.0021422,0.00091745,0.14016,0.0025092
0.002151,0.00092125,0.14075,0.0025195
0.0024441,0.0010457,0.15984,0.0028627
0.0021794,0.00093286,0.14256,0.0025526
0.0024574,0.0010521,0.16072,0.0028784
0.0020681,0.00088555,0.13526,0.0024224
0.0024113,0.001032,0.15773,0.0028242
0.0022844,0.00097825,0.1494,0.0026757
0.0021596,0.00092464,0.14123,0.0025294
0.0024207,0.0010362,0.15828,0.0028352
0.0038187,0.0016352,0.24971,0.0044722
0.0026713,0.001144,0.17471,0.0031285
0.0044412,0.001901,0.29046,0.0052014
0.0049924,0.0021401,0.32646,0.0058471
0.0021237,0.00090886,0.13889,0.0024875
0.0022629,0.00096838,0.14797,0.0026507
0.0024005,0.0010276,0.15699,0.0028115
0.0020915,0.00089495,0.13677,0.0024498
0.0023139,0.00099064,0.15139,0.0027104
0.0030012,0.0012842,0.19613,0.0035154
0.0022229,0.00095145,0.14548,0.0026039
0.0020979,0.00089772,0.13717,0.0024573
0.0022526,0.00096444,0.14737,0.0026386
0.0021023,0.00089962,0.13748,0.0024626
0.01723,0.0073926,1.1247,0.020166
0.0033743,0.0014441,0.22058,0.0039524
0.0022039,0.00094328,0.14396,0.0025815
0.0029699,0.0012712,0.19433,0.0034789
0.0022476,0.00096202,0.14702,0.0026329
0.0029821,0.0012767,0.1952,0.0034931
0.002127,0.0009104,0.13907,0.0024915
0.0023174,0.00099206,0.15159,0.0027146
0.0032167,0.0013773,0.21041,0.003768
0.0021243,0.00090927,0.1389,0.0024884
0.0032463,0.0013898,0.21237,0.0038018
0.0021239,0.00090911,0.13887,0.0024879
0.0091354,0.0039045,0.59557,0.010698
0.0021242,0.00090923,0.13889,0.0024883
0.0091355,0.0039046,0.59557,0.010698
0.0091473,0.0039091,0.59637,0.010712
0.0091083,0.0038927,0.5936,0.010666
0.0021239,0.00090908,0.13887,0.0024878
0.0032257,0.0013813,0.21097,0.0037786
0.003222,0.0013788,0.21054,0.0037738
0.0091646,0.0039139,0.5972,0.010733
0.0036049,0.0015438,0.23591,0.0042228
0.0032196,0.0013778,0.21039,0.003771
0.0032236,0.0013794,0.21065,0.0037756
0.0035797,0.001533,0.23424,0.0041933
0.0033742,0.0014441,0.22062,0.0039524
0.0034034,0.0014566,0.22251,0.0039868
0.0097398,0.0041582,0.63518,0.011409
0.0032477,0.0013899,0.21225,0.0038041
0.0020575,0.00088091,0.13443,0.0024099
0.0032278,0.0013822,0.21088,0.0037808
0.01305,0.0056,0.85456,0.01529
0.0028705,0.001229,0.1876,0.0033623
0.0020591,0.00088151,0.13454,0.0024118
0.004134,0.0017698,0.27042,0.0048421
0.0023668,0.0010127,0.15467,0.0027721
0.0028961,0.0012393,0.18907,0.0033918
0.0053636,0.0022968,0.35057,0.0062823
0.0030489,0.0013048,0.19941,0.0035708
0.0033499,0.0014341,0.21889,0.0039237
0.0028441,0.0012173,0.18571,0.0033309
0.0028443,0.0012174,0.18572,0.0033311
0.0024793,0.001061,0.16199,0.0029037
0.0029975,0.0012834,0.19589,0.0035109
0.0028486,0.0012192,0.18599,0.0033362
0.0030003,0.0012839,0.19622,0.0035142
0.0023011,0.00098475,0.15039,0.0026954
0.002301,0.00098471,0.15038,0.0026952
0.0023011,0.00098476,0.15039,0.0026954
0.0022989,0.00098384,0.15024,0.0026927
0.0023013,0.0009848,0.15039,0.0026955
0.0023014,0.00098486,0.1504,0.0026956
0.0042075,0.0018001,0.27513,0.004928
0.002732,0.00117,0.17856,0.0032
0.0023035,0.00098632,0.15055,0.0026981
0.012769,0.005482,0.83945,0.014965
0.0023234,0.00099454,0.15181,0.0027214
0.0026245,0.0011239,0.17149,0.0030739
0.0050977,0.0021827,0.33365,0.0059706
0.0023272,0.00099615,0.15208,0.0027258
0.0023216,0.00099379,0.15169,0.0027193
0.0021586,0.00092432,0.14105,0.0025285
0.0071254,0.0030515,0.46496,0.0083459
0.004676,0.0019987,0.30547,0.0054773
0.0026272,0.001125,0.17168,0.0030771
0.0071206,0.0030495,0.46469,0.0083402
0.0033591,0.0014372,0.21973,0.0039346
0.0071205,0.0030495,0.4647,0.0083402
0.0033461,0.0014315,0.21888,0.0039193
0.0033463,0.0014316,0.21889,0.0039195
0.0026278,0.0011252,0.17172,0.0030778
0.0027554,0.0011799,0.18011,0.0032275
0.0023085,0.00098816,0.1509,0.0027039
0.0025911,0.0011097,0.16941,0.0030352
0.0022391,0.00095847,0.14637,0.0026228
0.0021926,0.00093848,0.14332,0.0025682
0.002609,0.0011173,0.17058,0.0030562
0.002229,0.00095397,0.14577,0.0026109
0.0036693,0.0015711,0.23981,0.0042982
0.0021655,0.0009269,0.14153,0.0025366
0.0021043,0.00090066,0.13757,0.002465
0.0036808,0.0015761,0.24058,0.0043117
0.0058232,0.0024942,0.38016,0.0068212
0.0034935,0.0014949,0.22874,0.0040918
0.0037777,0.0016175,0.2471,0.0044252
0.0022008,0.00094193,0.14392,0.0025779
0.0023858,0.0010213,0.15589,0.0027945
0.0028925,0.0012384,0.18904,0.0033881
0.002385,0.0010209,0.15583,0.0027935
0.002887,0.0012361,0.18867,0.0033817
0.010234,0.0043716,0.6699,0.011986
0.0025449,0.0010896,0.16652,0.0029808
0.0027452,0.0011752,0.17958,0.0032154
0.0025102,0.0010745,0.16421,0.0029401
0.0021461,0.00091851,0.14031,0.0025138
0.0028359,0.0012137,0.18525,0.0033221
0.0022776,0.00097499,0.14879,0.0026679
0.0028371,0.0012145,0.18541,0.0033231
0.0028753,0.0012309,0.1878,0.0033682
0.003892,0.0016668,0.25429,0.0045589
0.0032873,0.0014063,0.21525,0.0038505
0.0029076,0.0012445,0.18997,0.0034059
0.0020611,0.00088233,0.1346,0.0024142
0.0029096,0.0012453,0.1901,0.0034082
0.0028457,0.001218,0.1859,0.0033334
0.0029366,0.001257,0.1918,0.0034398
0.0021606,0.00092554,0.14124,0.0025308
0.0025955,0.0011112,0.16973,0.0030401
0.0038755,0.0016597,0.25326,0.0045395
0.0021536,0.00092213,0.14085,0.0025223
0.0038403,0.0016423,0.25081,0.0044978
0.0021468,0.00091886,0.14028,0.0025145
0.0031921,0.001365,0.20844,0.0037388
0.0023836,0.0010206,0.15589,0.0027922
0.0031956,0.0013665,0.20869,0.003743
0.0038651,0.0016529,0.25244,0.0045268
0.0037329,0.0015996,0.24464,0.0043732
0.0038295,0.0016375,0.25005,0.0044851
0.0032607,0.0013961,0.21334,0.0038197
0.002854,0.0012214,0.18642,0.0033428
0.0030337,0.0012972,0.19812,0.0035533
0.0039113,0.001675,0.25561,0.0045814
0.002282,0.00097657,0.14905,0.002673
0.0045164,0.001931,0.29441,0.0052902
0.0021245,0.00090932,0.13892,0.0024885
0.002935,0.0012563,0.19186,0.0034382
0.0022363,0.00095747,0.14626,0.0026195
0.0020601,0.00088172,0.13475,0.0024131
0.0022962,0.00098311,0.15012,0.0026896
0.0031248,0.0013372,0.20408,0.0036605
0.0025554,0.0010939,0.16701,0.0029934
0.0022669,0.00097036,0.14816,0.0026554
0.0052073,0.0022307,0.34059,0.0060986
0.0029122,0.0012465,0.19053,0.0034116
0.0021134,0.00090509,0.13808,0.0024752
0.0020875,0.00089409,0.13641,0.0024449
0.0027116,0.0011616,0.17729,0.0031758
0.0038311,0.0016402,0.25014,0.0044864
0.0021841,0.0009353,0.14279,0.0025582
0.0020959,0.00089769,0.13696,0.0024548
0.0024277,0.0010393,0.15876,0.0028435
0.0033917,0.0014518,0.22164,0.0039731
0.0022414,0.00095964,0.14653,0.0026254
0.002079,0.00088992,0.13596,0.0024353
0.0020721,0.000887,0.13552,0.0024272
0.0021329,0.00091319,0.13942,0.0024985
0.0021029,0.00090008,0.13737,0.0024633
0.0028092,0.0012023,0.18354,0.0032903
0.0027922,0.001195,0.18245,0.0032704
0.002437,0.0010431,0.15916,0.0028547
0.0023567,0.0010096,0.15408,0.0027604
0.0020484,0.00087732,0.13387,0.0023996
0.0030804,0.001319,0.20143,0.0036083
0.002586,0.0011069,0.16924,0.0030292
0.0024507,0.0010495,0.16024,0.0028705
0.0039873,0.0017059,0.26106,0.0046705
0.0024874,0.001065,0.16255,0.0029135
0.0021123,0.00090449,0.1381,0.0024743
0.00206,0.00088223,0.13464,0.0024131
0.0030291,0.0012975,0.198,0.0035476
0.0021071,0.00090229,0.13777,0.0024681
0.0026686,0.0011429,0.17455,0.0031256
0.028259,0.012038,1.8303,0.033083
0.0036847,0.0015783,0.24097,0.0043162
0.028827,0.012282,1.867,0.033746
0.0030546,0.0013078,0.19965,0.0035777
0.0025512,0.0010919,0.16676,0.0029881
0.0035857,0.0015345,0.23401,0.0041995
0.0031632,0.0013544,0.20682,0.003705
0.0037394,0.0015995,0.24458,0.0043803
0.0027856,0.0011931,0.18234,0.0032627
0.0027284,0.0011683,0.17846,0.0031955
0.0037674,0.001613,0.24654,0.0044126
0.0034099,0.0014585,0.22293,0.0039943
0.0059339,0.0025421,0.38693,0.0069501
0.0059242,0.0025382,0.3861,0.0069389
0.0058152,0.0024907,0.37921,0.0068112
0.0058694,0.0025144,0.38277,0.0068745
0.0055837,0.0023923,0.36406,0.0065396
0.0056517,0.0024211,0.36837,0.0066191
0.0025383,0.0010868,0.16588,0.0029733
0.0028643,0.0012262,0.18731,0.0033551
0.0058562,0.0025091,0.38188,0.006859
0.002825,0.001209,0.1849,0.0033089
0.0020901,0.00089484,0.13673,0.0024483
0.00205,0.00087768,0.13419,0.0024012
0.0046714,0.0020013,0.30588,0.0054725
0.0046446,0.0019895,0.30413,0.0054409
0.0028239,0.0012084,0.18441,0.0033074
0.0024681,0.0010564,0.16131,0.0028907
0.0024671,0.001056,0.16124,0.0028896
0.0042945,0.0018402,0.28114,0.0050305
0.002228,0.00095435,0.14567,0.0026094
0.0022641,0.00096952,0.14794,0.0026518
0.0027227,0.0011655,0.1778,0.0031889
0.0020856,0.00089273,0.13638,0.002443
0.0064376,0.0027559,0.42208,0.00754
0.0020669,0.00088498,0.13503,0.0024211
0.0024916,0.0010665,0.16287,0.0029183
0.0040353,0.0017272,0.26349,0.0047261
0.0023979,0.0010269,0.15662,0.0028086
0.0020466,0.00087624,0.13378,0.0023972
0.0034306,0.0014677,0.22393,0.0040175
0.0020911,0.00089567,0.13665,0.0024493
0.0020896,0.000895,0.13656,0.0024475
0.002708,0.0011595,0.17704,0.0031722
0.0021394,0.00091564,0.13988,0.0025059
0.0022988,0.00098419,0.15018,0.0026926
0.0021769,0.00093251,0.14231,0.0025499
0.0044415,0.0019027,0.29067,0.0052026
0.004094,0.0017537,0.26766,0.0047959
0.0034646,0.0014826,0.22618,0.0040575
0.0022672,0.0009709,0.14817,0.0026556
0.0021239,0.00090967,0.13883,0.0024879
0.0021285,0.00091172,0.13916,0.0024932
0.0022814,0.000977,0.1491,0.0026722
0.0021146,0.00090537,0.13821,0.0024769
0.0022406,0.00095958,0.14646,0.0026248
0.0020685,0.00088586,0.13513,0.0024228
0.0024488,0.0010486,0.16002,0.0028685
0.0035562,0.0015222,0.23219,0.0041653
0.0029537,0.0012639,0.19307,0.0034602
0.0020985,0.00089865,0.1372,0.0024581
0.0021836,0.00093489,0.14283,0.0025576
0.0023582,0.0010097,0.15422,0.0027625
0.0021117,0.00090422,0.13803,0.0024734
0.0020908,0.00089533,0.13665,0.0024489
0.002205,0.00094414,0.14412,0.0025827
